Country,Policy,Year,Biomass,Catch,Profits
Peru,Fmsy,2025,4500000.0003985455,3700445.341827733,2898947081.2411456
Peru,Fmsy,2026,4500000.000070808,3700445.3415582282,2893333035.3560843
Peru,Fmsy,2027,4500000.000012579,3700445.3415103448,2891280240.6200366
Peru,Fmsy,2028,4500000.000002233,3700445.341501837,2884718312.266421
Peru,Fmsy,2029,4500000.000000397,3700445.341500327,2879701415.18977
Peru,Fmsy,2030,4500000.000000069,3700445.341500058,2872001551.238048
Peru,Fmsy,2031,4500000.000000011,3700445.34150001,2866037955.4654746
Peru,Fmsy,2032,4500000.000000002,3700445.3415000024,2858164134.608502
Peru,Fmsy,2033,4499999.999999995,3700445.3414999973,2850728224.0498395
Peru,Fmsy,2034,4499999.999999997,3700445.3414999982,2842417757.630299
Peru,Fmsy,2035,4499999.999999997,3700445.3414999987,2834407304.5886455
Peru,Fmsy,2036,4499999.999999999,3700445.3415,2825969885.310324
Peru,Fmsy,2037,4499999.999999998,3700445.341499999,2817943560.6130233
Peru,Fmsy,2038,4499999.999999997,3700445.3414999982,2809657168.6490455
Peru,Fmsy,2039,4499999.999999997,3700445.3414999987,2801588887.0987554
Peru,Fmsy,2040,4499999.999999999,3700445.3415,2794208442.7261987
Peru,Fmsy,2041,4499999.999999998,3700445.341499999,2786640897.402943
Peru,Fmsy,2042,4499999.999999997,3700445.3414999982,2779051509.7257876
Peru,Fmsy,2043,4499999.999999997,3700445.3414999987,2771840401.277946
Peru,Fmsy,2044,4499999.999999999,3700445.3415,2764806320.0386252
Peru,Fmsy,2045,4499999.999999998,3700445.341499999,2758026243.796945
Peru,Fmsy,2046,4499999.999999997,3700445.3414999982,2751344079.911156
Peru,Fmsy,2047,4499999.999999997,3700445.3414999987,2744793173.819677
Peru,Fmsy,2048,4499999.999999999,3700445.3415,2738250931.955704
Peru,Fmsy,2049,4499999.999999998,3700445.341499999,2732584651.316891
Peru,Fmsy,2050,4499999.999999997,3700445.3414999982,2726672672.6474643
Peru,Opt,2013,5295570.493689548,2875852.538663035,2948837198.1129284
Peru,Opt,2014,6054508.586882298,3825333.0107074766,4032344078.681632
Peru,Opt,2015,5688619.5159065025,3225753.3614206915,3369927929.850135
Peru,Opt,2016,6019774.584321231,3768533.021449081,3968964915.1071653
Peru,Opt,2017,5720937.1333542215,3277003.7098759473,3426228196.759547
Peru,Opt,2018,5993182.7256933795,3723505.394842637,3919047659.7613716
Peru,Opt,2019,5747081.690214652,3318736.8024719483,3472115716.0728397
Peru,Opt,2020,5971261.482681466,3686575.838422704,3878136548.2535524
Peru,Opt,2021,5768353.36123503,3352871.1947428603,3509675938.7447805
Peru,Opt,2022,5953156.578999857,3656204.5151276467,3844510334.7811317
Peru,Opt,2023,5785730.224195682,3380875.2319899527,3540509043.3709164
Peru,Opt,2024,5938187.458932665,3631181.6940185577,3816819227.8340282
Peru,Opt,2025,5799966.425195945,3403898.0160058667,3565870046.8853188
Peru,Opt,2026,5925803.845842871,3610541.2023323537,3793986940.850362
Peru,Opt,2027,5811654.040612623,3422853.1832170403,3586758642.9135585
Peru,Opt,2028,5915556.442601218,3593502.554621149,3775145270.019926
Peru,Opt,2029,5821264.080353796,3438475.351656707,3603979888.858036
Peru,Opt,2030,5907076.105629202,3579430.3401486273,3759588254.7177362
Peru,Opt,2031,5829174.874251494,3451359.892944506,3618187084.514001
Peru,Opt,2032,5900058.37034686,3567804.525267467,3746738723.4687166
Peru,Opt,2033,5835692.462411265,3461992.0255646007,3629913227.578253
Peru,Opt,2034,5894251.540563602,3558197.9984805286,3736123054.0725155
Peru,Opt,2035,5841065.6965227425,3470768.7528565684,3639594799.3079767
Peru,Opt,2036,5889447.276449779,3550259.144057147,3727351629.9590397
Peru,Opt,2037,5845497.703989253,3478015.8041266827,3647590180.6748905
Peru,Opt,2038,5885473.017139479,3543698.052243025,3720103408.5231247
Peru,Opt,2039,5849154.762845335,3484000.9566587186,3654194168.735366
Peru,Opt,2040,5882185.80331947,3538275.452352694,3714113561.331457
Peru,Opt,2041,5852173.277589279,3488944.654499673,3659649571.6698227
Peru,Opt,2042,5879467.200305574,3533793.742493459,3709163473.81338
Peru,Opt,2043,5854665.326762705,3493028.556983697,3664156560.131357
Peru,Opt,2044,5877219.104856751,3530089.6687766663,3705072596.5857067
Peru,Opt,2045,5856723.114167064,3496402.470360862,3667880261.548542
Peru,Opt,2046,5875360.272022337,3527028.3229491524,3701691773.252248
Peru,Opt,2047,5858422.564612979,3499189.9976075096,3670956958.120589
Peru,Opt,2048,5873823.434119897,3524498.2057931386,3698897759.1540327
Peru,Opt,2049,5859826.243541728,3501493.160663862,3673499163.0639677
Peru,Opt,2050,5872552.909406261,3522407.158841251,3696588708.568086
Russian Federation,Business As Usual,2013,1565905.5053831874,149488.9954401075,101916434.50692846
Russian Federation,Business As Usual,2014,1852270.5465543903,335700.51514192903,258857234.21670514
Russian Federation,Business As Usual,2015,1944434.1652189365,414316.3691843922,311477218.4862314
Russian Federation,Business As Usual,2016,1952107.5935790788,421521.2827100223,308292498.25349456
Russian Federation,Business As Usual,2017,1952018.5687491721,421437.4423854768,305549518.0401728
Russian Federation,Business As Usual,2018,1952019.9121385315,421438.70749657915,300616121.7051554
Russian Federation,Business As Usual,2019,1952019.891920881,421438.6884569856,300004888.44967943
Russian Federation,Business As Usual,2020,1952019.8922251635,421438.68874353793,298224707.11872315
Russian Federation,Business As Usual,2021,1952019.892220584,421438.6887392251,300031825.2069074
Russian Federation,Business As Usual,2022,1952019.8922206524,421438.6887392897,299424421.5297223
Russian Federation,Business As Usual,2023,1952019.8922206515,421438.68873928866,300568412.69744724
Russian Federation,Business As Usual,2024,1952019.8922206522,421438.6887392894,300626314.1599988
Russian Federation,Business As Usual,2025,1952019.8922206522,421438.6887392894,303341796.9502361
Russian Federation,Business As Usual,2026,1952019.8922206522,421438.6887392894,304086987.04335463
Russian Federation,Business As Usual,2027,1952019.8922206522,421438.6887392894,306403614.7595791
Russian Federation,Business As Usual,2028,1952019.8922206522,421438.6887392894,306777479.27731425
Russian Federation,Business As Usual,2029,1952019.8922206522,421438.6887392894,308291144.8744342
Russian Federation,Business As Usual,2030,1952019.8922206522,421438.6887392894,308464002.95903397
Russian Federation,Business As Usual,2031,1952019.8922206522,421438.6887392894,309751634.14626616
Russian Federation,Business As Usual,2032,1952019.8922206522,421438.6887392894,309957791.6475938
Russian Federation,Business As Usual,2033,1952019.8922206522,421438.6887392894,311651079.5129173
Russian Federation,Business As Usual,2034,1952019.8922206522,421438.6887392894,312475103.2140558
Russian Federation,Business As Usual,2035,1952019.8922206522,421438.6887392894,314250636.26029664
Russian Federation,Business As Usual,2036,1952019.8922206522,421438.6887392894,315146502.7229799
Russian Federation,Business As Usual,2037,1952019.8922206522,421438.6887392894,316734840.41665995
Russian Federation,Business As Usual,2038,1952019.8922206522,421438.6887392894,318045474.9120703
Russian Federation,Business As Usual,2039,1952019.8922206522,421438.6887392894,319552993.70338005
Russian Federation,Business As Usual,2040,1952019.8922206522,421438.6887392894,320365153.419821
Russian Federation,Business As Usual,2041,1952019.8922206522,421438.6887392894,321571389.707019
Russian Federation,Business As Usual,2042,1952019.8922206522,421438.6887392894,322181808.1766015
Russian Federation,Business As Usual,2043,1952019.8922206522,421438.6887392894,322645302.0663577
Russian Federation,Business As Usual,2044,1952019.8922206522,421438.6887392894,322262317.2125114
Russian Federation,Business As Usual,2045,1952019.8922206522,421438.6887392894,322021961.8036041
Russian Federation,Business As Usual,2046,1952019.8922206522,421438.6887392894,321652836.4508514
Russian Federation,Business As Usual,2047,1952019.8922206522,421438.6887392894,321404402.86677283
Russian Federation,Business As Usual,2048,1952019.8922206522,421438.6887392894,320771692.160352
Russian Federation,Business As Usual,2049,1952019.8922206522,421438.6887392894,319985394.1102158
Russian Federation,Business As Usual,2050,1952019.8922206522,421438.6887392894,319426252.9438083
Russian Federation,Fmsy,2013,1565905.5053831874,434719.1049673303,196938898.36174655
Russian Federation,Fmsy,2014,1567040.4370271675,435034.1791954839,231499702.65502548
Russian Federation,Fmsy,2015,1567861.1361066499,435262.01770045987,237779515.33400172
Russian Federation,Fmsy,2016,1568454.4364647975,435426.7268733851,241682383.37496555
Russian Federation,Fmsy,2017,1568883.2573618544,435545.77405466075,244941143.43408567
Russian Federation,Fmsy,2018,1569193.1510316413,435631.8052348958,247352164.65566188
Russian Federation,Fmsy,2019,1569417.0761486136,435693.97024172114,249038379.53116232
Russian Federation,Fmsy,2020,1569578.868951802,435738.8863764115,250118770.7067349
Russian Federation,Fmsy,2021,1569695.7626851902,435771.3378487259,250549426.55058956
Russian Federation,Fmsy,2022,1569780.2138530477,435794.78277307044,249575783.3607757
Russian Federation,Fmsy,2023,1569841.2247450948,435811.7203215322,246553397.31095076
Russian Federation,Fmsy,2024,1569885.300514704,435823.9564232953,244520434.37005538
Russian Federation,Fmsy,2025,1569917.1414486344,435832.79594921303,244778550.28939313
Russian Federation,Fmsy,2026,1569940.1435173738,435839.18167217035,244359552.4912014
Russian Federation,Fmsy,2027,1569956.7602079618,435843.7947173606,244208143.4494239
Russian Federation,Fmsy,2028,1569968.7640332975,435847.127161233,243715114.48570156
Russian Federation,Fmsy,2029,1569977.4355086614,435849.53449423995,243338055.13870734
Russian Federation,Fmsy,2030,1569983.6997000203,435851.27352871647,242757801.0714203
Russian Federation,Fmsy,2031,1569988.224882474,435852.5297879603,242308315.9553119
Russian Federation,Fmsy,2032,1569991.493819028,435853.43729429966,241714260.47850245
Russian Federation,Fmsy,2033,1569993.8552562061,435854.092865056,241153083.76123804
Russian Federation,Fmsy,2034,1569995.5611262624,435854.56644044194,240525700.90167642
Russian Federation,Fmsy,2035,1569996.7934228287,435854.9085446484,239920876.34461576
Russian Federation,Fmsy,2036,1569997.6836161779,435855.1556758161,239283724.65673065
Russian Federation,Fmsy,2037,1569998.326678876,435855.33419976896,238677572.07762462
Russian Federation,Fmsy,2038,1569998.7912178908,435855.46316284116,238051735.55386478
Russian Federation,Fmsy,2039,1569999.1267939738,435855.55632384855,237442346.51001495
Russian Federation,Fmsy,2040,1569999.3692091226,435855.6236219685,236884895.00148743
Russian Federation,Fmsy,2041,1569999.5443261897,435855.6722371208,236313295.65501678
Russian Federation,Fmsy,2042,1569999.6708281252,435855.7073559757,235740035.84046692
Russian Federation,Fmsy,2043,1569999.7622112154,435855.7327253068,235195342.87156332
Russian Federation,Fmsy,2044,1569999.8282249805,435855.7510517287,234664016.7004795
Russian Federation,Fmsy,2045,1569999.8759123264,435855.7642904587,234151873.60297835
Russian Federation,Fmsy,2046,1569999.9103609438,435855.773853917,233647123.75830823
Russian Federation,Fmsy,2047,1569999.9352461037,435855.7807624147,233152286.80813926
Russian Federation,Fmsy,2048,1569999.953222766,435855.7857530087,232658102.8543417
Russian Federation,Fmsy,2049,1569999.966208835,435855.7893581382,232230086.17897767
Russian Federation,Fmsy,2050,1569999.9755897743,435855.7919624292,231783509.19867766
Russian Federation,Opt,2013,1565905.5053831874,149488.9954401075,105721342.83463043
Russian Federation,Opt,2014,1852270.5465543903,335700.51514192903,236023050.63027394
Russian Federation,Opt,2015,1944434.1652189365,414316.3691843922,291296225.4490695
Russian Federation,Opt,2016,1952107.5935790788,421521.2827100223,296358064.44160557
Russian Federation,Opt,2017,1952018.5687491721,421437.4423854768,296299147.1843579
Russian Federation,Opt,2018,1952019.9121385315,421438.70749657915,296300036.21547496
Russian Federation,Opt,2019,1952019.891920881,421438.6884569856,296300022.83578694
Russian Federation,Opt,2020,1952019.8922251635,421438.68874353793,296300023.03715575
Russian Federation,Opt,2021,1952019.892220584,421438.6887392251,296300023.0341251
Russian Federation,Opt,2022,1952019.8922206524,421438.6887392897,296300023.03417045
Russian Federation,Opt,2023,1952019.8922206515,421438.68873928866,296300023.0341698
Russian Federation,Opt,2024,1952019.8922206522,421438.6887392894,296300023.03417027
Russian Federation,Opt,2025,1952019.8922206522,421438.6887392894,296300023.03417027
Russian Federation,Opt,2026,1952019.8922206522,421438.6887392894,296300023.03417027
Russian Federation,Opt,2027,1952019.8922206522,421438.6887392894,296300023.03417027
Russian Federation,Opt,2028,1952019.8922206522,421438.6887392894,296300023.03417027
Russian Federation,Opt,2029,1952019.8922206522,421438.6887392894,296300023.03417027
Russian Federation,Opt,2030,1952019.8922206522,421438.6887392894,296300023.03417027
Russian Federation,Opt,2031,1952019.8922206522,421438.6887392894,296300023.03417027
Russian Federation,Opt,2032,1952019.8922206522,421438.6887392894,296300023.03417027
Russian Federation,Opt,2033,1952019.8922206522,421438.6887392894,296300023.03417027
Russian Federation,Opt,2034,1952019.8922206522,421438.6887392894,296300023.03417027
Russian Federation,Opt,2035,1952019.8922206522,421438.6887392894,296300023.03417027
Russian Federation,Opt,2036,1952019.8922206522,421438.6887392894,296300023.03417027
Russian Federation,Opt,2037,1952019.8922206522,421438.6887392894,296300023.03417027
Russian Federation,Opt,2038,1952019.8922206522,421438.6887392894,296300023.03417027
Russian Federation,Opt,2039,1952019.8922206522,421438.6887392894,296300023.03417027
Russian Federation,Opt,2040,1952019.8922206522,421438.6887392894,296300023.03417027
Russian Federation,Opt,2041,1952019.8922206522,421438.6887392894,296300023.03417027
Russian Federation,Opt,2042,1952019.8922206522,421438.6887392894,296300023.03417027
Russian Federation,Opt,2043,1952019.8922206522,421438.6887392894,296300023.03417027
Russian Federation,Opt,2044,1952019.8922206522,421438.6887392894,296300023.03417027
Russian Federation,Opt,2045,1952019.8922206522,421438.6887392894,296300023.03417027
Russian Federation,Opt,2046,1952019.8922206522,421438.6887392894,296300023.03417027
Russian Federation,Opt,2047,1952019.8922206522,421438.6887392894,296300023.03417027
Russian Federation,Opt,2048,1952019.8922206522,421438.6887392894,296300023.03417027
Russian Federation,Opt,2049,1952019.8922206522,421438.6887392894,296300023.03417027
Russian Federation,Opt,2050,1952019.8922206522,421438.6887392894,296300023.03417027
South Africa,Business As Usual,2013,1719137.9242921032,771877.0870877573,674190321.5314397
South Africa,Business As Usual,2014,1118090.1655937568,152680.55733107298,227893730.41269857
South Africa,Business As Usual,2015,1215212.093697315,214244.83667509633,255637911.369406
South Africa,Business As Usual,2016,1248849.4093931983,244083.5329930281,262338851.93433532
South Africa,Business As Usual,2017,1251425.5482009316,246612.94112347576,260412533.87048757
South Africa,Business As Usual,2018,1251332.3230775872,246756.58326975623,255609561.6563483
South Africa,Business As Usual,2019,1251088.8819502804,246721.31859132648,254547457.6129224
South Africa,Business As Usual,2020,1250886.6855064214,246663.40953936148,252668681.48020133
South Africa,Business As Usual,2021,1250748.723349938,246619.13504273488,253942903.94414398
South Africa,Business As Usual,2022,1250659.5540848034,246589.55033457695,253276436.62777212
South Africa,Business As Usual,2023,1250602.9193750063,246570.56293112057,254138999.26173565
South Africa,Business As Usual,2024,1250567.1466855726,246558.53315223745,254125619.4114533
South Africa,Business As Usual,2025,1250544.5858604107,246550.94135299578,256366047.41930312
South Africa,Business As Usual,2026,1250530.3609860428,246546.1548883022,256966703.83126912
South Africa,Business As Usual,2027,1250521.3911016711,246543.13727338784,258895346.9560359
South Africa,Business As Usual,2028,1250515.7339757371,246541.23449267802,259199151.48705575
South Africa,Business As Usual,2029,1250512.1656458252,246540.03445571612,260463179.81262425
South Africa,Business As Usual,2030,1250509.914633502,246539.2775116356,260604257.16032356
South Africa,Business As Usual,2031,1250508.4945284994,246538.80000719384,261682334.88682976
South Africa,Business As Usual,2032,1250507.5985809723,246538.49876157308,261853748.3549881
South Africa,Business As Usual,2033,1250507.0333091891,246538.30870476647,263273753.58186644
South Africa,Business As Usual,2034,1250506.676660933,246538.1887938963,263964635.97232568
South Africa,Business As Usual,2035,1250506.4516373524,246538.11313820304,265454258.21644306
South Africa,Business As Usual,2036,1250506.3096599558,246538.065403996,266205811.5816056
South Africa,Business As Usual,2037,1250506.2200796704,246538.0352863517,267538579.27844712
South Africa,Business As Usual,2038,1250506.163559043,246538.0162836959,268638357.9047372
South Africa,Business As Usual,2039,1250506.1278973196,246538.00429398046,269903398.8136629
South Africa,Business As Usual,2040,1250506.1053965073,246537.99672906176,270584919.8171106
South Africa,Business As Usual,2041,1250506.0911995787,246537.99195596605,271597163.9878708
South Africa,Business As Usual,2042,1250506.0822419967,246537.98894437245,272109408.96134496
South Africa,Business As Usual,2043,1250506.0765901895,246537.98704420115,272498361.3017378
South Africa,Business As Usual,2044,1250506.073024168,246537.98584528355,272176954.8256778
South Africa,Business As Usual,2045,1250506.0707741778,246537.98508882368,271975245.0465121
South Africa,Business As Usual,2046,1250506.0693545407,246537.98461153335,271665473.4274586
South Africa,Business As Usual,2047,1250506.0684588172,246537.98431038586,271456986.9854453
South Africa,Business As Usual,2048,1250506.0678936578,246537.984120376,270926016.8502631
South Africa,Business As Usual,2049,1250506.0675370693,246537.98400048888,270266157.0264995
South Africa,Business As Usual,2050,1250506.0673120788,246537.9839248457,269796926.88084686
South Africa,Fmsy,2013,1719137.9242921032,407298.1244787866,292537074.5933165
South Africa,Fmsy,2014,1482669.1282027275,354129.38310550165,294799552.4289234
South Africa,Fmsy,2015,1344986.969948547,323510.5240359686,275544969.2477528
South Africa,Fmsy,2016,1256565.4673770498,304025.5320432238,261597416.28147757
South Africa,Fmsy,2017,1196359.1258204752,290865.9974497756,251916271.33876354
South Africa,Fmsy,2018,1153753.1711021124,281624.7325594812,244682608.09058622
South Africa,Fmsy,2019,1122777.9400784238,274956.64650153695,239052666.8755274
South Africa,Fmsy,2020,1099810.7080083024,270050.065370474,234516671.01697448
South Africa,Fmsy,2021,1082526.282001383,266386.6535170425,230616670.02906784
South Africa,Fmsy,2022,1069367.3924443536,263620.85710417735,226396569.8963722
South Africa,Fmsy,2023,1059256.1872933775,261514.52880672153,221101296.4962314
South Africa,Fmsy,2024,1051427.1992665078,259899.23462813924,217238410.04753554
South Africa,Fmsy,2025,1045325.6861816619,258653.3993242861,215786106.6247495
South Africa,Fmsy,2026,1040543.1202169587,257687.85310872766,214069604.1685052
South Africa,Fmsy,2027,1036774.7825207014,256936.36062815847,212837285.41185233
South Africa,Fmsy,2028,1033791.0448148277,256349.22524726397,211513859.45034763
South Africa,Fmsy,2029,1031417.4246430183,255888.85907814308,210450783.8957472
South Africa,Fmsy,2030,1029520.4382243523,255526.6486070727,209344122.92374158
South Africa,Fmsy,2031,1027997.3874889325,255240.69741728765,208453193.80851626
South Africa,Fmsy,2032,1026768.8790907965,255014.17665895098,207524337.0036291
South Africa,Fmsy,2033,1025773.2785588049,254834.10512928898,206692514.51105574
South Africa,Fmsy,2034,1024962.5584728066,254690.43823529367,205861313.23891255
South Africa,Fmsy,2035,1024299.1652102892,254575.38222305189,205095822.15811068
South Africa,Fmsy,2036,1023753.6387825104,254482.87464822794,204341578.09494027
South Africa,Fmsy,2037,1023302.7949464989,254408.18872981405,203645518.821765
South Africa,Fmsy,2038,1022928.3305189945,254347.6307612593,202959566.4103784
South Africa,Fmsy,2039,1022615.7493289675,254298.30787952803,202309871.9403683
South Africa,Fmsy,2040,1022353.532424456,254257.94931208808,201722772.80849048
South Africa,Fmsy,2041,1022132.4951817665,254224.76844746954,201139671.31501377
South Africa,Fmsy,2042,1021945.2879656029,254197.3561798005,200568694.0374625
South Africa,Fmsy,2043,1021786.0073902808,254174.59828163372,200033289.01517808
South Africa,Fmsy,2044,1021649.8930241556,254155.61128313068,199518992.84501567
South Africa,Fmsy,2045,1021533.0902564923,254139.69263411855,199029304.1535859
South Africa,Fmsy,2046,1021432.4645038915,254126.28190906896,198553133.89390907
South Africa,Fmsy,2047,1021345.4553304906,254114.93056343021,198091614.37556273
South Africa,Fmsy,2048,1021269.9616548484,254105.2783213168,197636123.36629823
South Africa,Fmsy,2049,1021204.2512106145,254097.03471242075,197241022.6602265
South Africa,Fmsy,2050,1021146.8889625086,254089.96461229018,196834472.12006092
South Africa,Opt,2013,1719137.9242921032,771877.0870877573,698448928.1546634
South Africa,Opt,2014,1118090.1655937568,152680.55733107298,207670314.98507008
South Africa,Opt,2015,1215212.093697315,214244.83667509633,239112414.22204918
South Africa,Opt,2016,1248849.4093931983,244083.5329930281,252239425.90034997
South Africa,Opt,2017,1251425.5482009316,246612.94112347576,252577272.29273248
South Africa,Opt,2018,1251332.3230775872,246756.58326975623,251963408.24066192
South Africa,Opt,2019,1251088.8819502804,246721.31859132648,251424762.66524398
South Africa,Opt,2020,1250886.6855064214,246663.40953936148,251048999.44623858
South Africa,Opt,2021,1250748.723349938,246619.13504273488,250805689.1577247
South Africa,Opt,2022,1250659.5540848034,246589.55033457695,250651552.05851257
South Africa,Opt,2023,1250602.9193750063,246570.56293112057,250554485.43358096
South Africa,Opt,2024,1250567.1466855726,246558.53315223745,250493415.977454
South Africa,Opt,2025,1250544.5858604107,246550.94135299578,250454977.1035525
South Africa,Opt,2026,1250530.3609860428,246546.1548883022,250430766.47622436
South Africa,Opt,2027,1250521.3911016711,246543.13727338784,250415508.8906784
South Africa,Opt,2028,1250515.7339757371,246541.23449267802,250405889.60463676
South Africa,Opt,2029,1250512.1656458252,246540.03445571612,250399823.35552967
South Africa,Opt,2030,1250509.914633502,246539.2775116356,250395997.07552555
South Africa,Opt,2031,1250508.4945284994,246538.80000719384,250393583.3697277
South Africa,Opt,2032,1250507.5985809723,246538.49876157308,250392060.63386342
South Africa,Opt,2033,1250507.0333091891,246538.30870476647,250391099.93874615
South Africa,Opt,2034,1250506.676660933,246538.1887938963,250390493.81716195
South Africa,Opt,2035,1250506.4516373524,246538.11313820304,250390111.39571494
South Africa,Opt,2036,1250506.3096599558,246538.065403996,250389870.11089948
South Africa,Opt,2037,1250506.2200796704,246538.0352863517,250389717.87360227
South Africa,Opt,2038,1250506.163559043,246538.0162836959,250389621.8198721
South Africa,Opt,2039,1250506.1278973196,246538.00429398046,250389561.2148341
South Africa,Opt,2040,1250506.1053965073,246537.99672906176,250389522.9760514
South Africa,Opt,2041,1250506.0911995787,246537.99195596605,250389498.84924093
South Africa,Opt,2042,1250506.0822419967,246537.98894437245,250389483.62638617
South Africa,Opt,2043,1250506.0765901895,246537.98704420115,250389474.0214939
South Africa,Opt,2044,1250506.073024168,246537.98584528355,250389467.9612649
South Africa,Opt,2045,1250506.0707741778,246537.98508882368,250389464.1375488
South Africa,Opt,2046,1250506.0693545407,246537.98461153335,250389461.72496545
South Africa,Opt,2047,1250506.0684588172,246537.98431038586,250389460.20273995
South Africa,Opt,2048,1250506.0678936578,246537.984120376,250389459.24228776
South Africa,Opt,2049,1250506.0675370693,246537.98400048888,250389458.63628802
South Africa,Opt,2050,1250506.0673120788,246537.9839248457,250389458.2539308
USA,Business As Usual,2013,36376702.55564805,7599974.8678004425,9976230851.921724
USA,Business As Usual,2014,33820179.82382631,5164728.850107947,5470238120.435038
USA,Business As Usual,2015,34103872.696211755,5062526.883116126,5518447695.544178
USA,Business As Usual,2016,34535185.9276792,5285254.064207579,5764265805.516877
USA,Business As Usual,2017,34746134.74005812,5272424.8305964125,5724970791.42963
USA,Business As Usual,2018,34984088.278478526,5302873.636157025,5671409028.290529
USA,Business As Usual,2019,35199335.86114556,5304685.368579835,5666816620.109202
USA,Business As Usual,2020,35420382.522551775,5318176.39813478,5657834528.192909
USA,Business As Usual,2021,35632846.395820625,5325292.620298687,5709902476.26209
USA,Business As Usual,2022,35842127.80947451,5337043.6895734165,5725106604.542866
USA,Business As Usual,2023,36042090.47014754,5347145.684033975,5772687088.776864
USA,Business As Usual,2024,36233500.99805567,5359540.757989032,5804461644.223675
USA,Business As Usual,2025,36413191.674428396,5371564.869427533,5888713549.931208
USA,Business As Usual,2026,36581008.6937689,5383438.652412684,5933619944.388658
USA,Business As Usual,2027,36736681.00843409,5394057.093919926,6007052836.803579
USA,Business As Usual,2028,36881237.97612316,5403798.789504545,6039533323.008204
USA,Business As Usual,2029,37015406.28473249,5412401.641326692,6092218235.581075
USA,Business As Usual,2030,37140268.40950841,5419479.252019608,6114244777.960444
USA,Business As Usual,2031,37257326.34551601,5425302.409546455,6155927251.776614
USA,Business As Usual,2032,37367830.152794525,5430133.9907690985,6173295436.387604
USA,Business As Usual,2033,37472761.73135172,5434287.198203409,6219333908.428473
USA,Business As Usual,2034,37572787.23991271,5437882.596473558,6246319660.333333
USA,Business As Usual,2035,37668446.35643534,5441033.245072335,6291669148.807493
USA,Business As Usual,2036,37760162.81367059,5443865.2229846995,6318288494.380493
USA,Business As Usual,2037,37848231.19563936,5446446.995938446,6358469002.7172785
USA,Business As Usual,2038,37932877.4331685,5448834.740108689,6392491803.000587
USA,Business As Usual,2039,38014271.77221939,5451065.566134059,6430175396.221505
USA,Business As Usual,2040,38092549.29750129,5453162.2421408165,6453258473.676022
USA,Business As Usual,2041,38167824.796561316,5455142.6376439305,6484131391.723155
USA,Business As Usual,2042,38240198.256261036,5457021.515952886,6502493486.351403
USA,Business As Usual,2043,38309758.13799191,5458809.004310418,6517578368.521521
USA,Business As Usual,2044,38376586.22469039,5460515.976928646,6514998839.197613
USA,Business As Usual,2045,38440756.86277732,5462148.055001214,6515116298.284605
USA,Business As Usual,2046,38502342.188596494,5463706.770878634,6512347917.914056
USA,Business As Usual,2047,38561416.111740634,5465196.217775646,6511845976.585935
USA,Business As Usual,2048,38618051.562017374,5466619.938487359,6503203381.331849
USA,Business As Usual,2049,38672320.83683293,5467984.065666796,6491181999.1441
USA,Business As Usual,2050,38724292.795774676,5469292.719392952,6483652353.076642
USA,Fmsy,2013,36376702.55564805,8439885.562790781,6923335343.428964
USA,Fmsy,2014,32980269.12883597,7382835.738599221,6464595833.153623
USA,Fmsy,2015,31307543.967262246,6969559.692447642,6065176382.750647
USA,Fmsy,2016,30257677.653833527,6725823.065230168,5826483984.554741
USA,Fmsy,2017,29546449.681186322,6567373.780855175,5684707054.258023
USA,Fmsy,2018,29045719.880709194,6461061.464080432,5596487139.250243
USA,Fmsy,2019,28683657.492134444,6387549.521780438,5537342517.225673
USA,Fmsy,2020,28416976.462681584,6335465.20158653,5495623259.943592
USA,Fmsy,2021,28218135.106655195,6297673.784429613,5459736630.00104
USA,Fmsy,2022,28069015.861734208,6269782.467961978,5406596420.113794
USA,Fmsy,2023,27957179.61509722,6248895.288379259,5317443080.374136
USA,Fmsy,2024,27873846.755919732,6233099.64190715,5257999994.877191
USA,Fmsy,2025,27812626.36841299,6221073.052179922,5255294603.167518
USA,Fmsy,2026,27768760.568951204,6211890.622782327,5241086707.639176
USA,Fmsy,2027,27738627.84404479,6204884.501509308,5235626855.970358
USA,Fmsy,2028,27719424.527689822,6199565.130823764,5224508497.652492
USA,Fmsy,2029,27708946.983178195,6195565.394852817,5217480241.309666
USA,Fmsy,2030,27705442.82682186,6192606.051904284,5206973701.904185
USA,Fmsy,2031,27707504.86628905,6190471.290149324,5200194551.120714
USA,Fmsy,2032,27713994.662161432,6188992.424602243,5190724291.244694
USA,Fmsy,2033,27723985.78474125,6188036.179348471,5182378286.259201
USA,Fmsy,2034,27736721.081049837,6187496.407013471,5172791732.431293
USA,Fmsy,2035,27751579.821658395,6187287.97885174,5163859193.890659
USA,Fmsy,2036,27768052.108762156,6187342.267884688,5154263900.837437
USA,Fmsy,2037,27785718.654984534,6187603.720892406,5145372104.462286
USA,Fmsy,2038,27804234.640809838,6188027.23527248,5135993394.703605
USA,Fmsy,2039,27823316.702776123,6188576.117926592,5126907395.567338
USA,Fmsy,2040,27842732.36683134,6189220.483056197,5118890083.241971
USA,Fmsy,2041,27862291.41084629,6189935.9805854065,5110428413.529822
USA,Fmsy,2042,27881838.766816687,6190702.779627699,5101789909.224654
USA,Fmsy,2043,27901248.6618156,6191504.749838927,5093648936.0926695
USA,Fmsy,2044,27920419.763349764,6192328.798524712,5085655455.172587
USA,Fmsy,2045,27939271.143961787,6193164.331175107,5077937906.461515
